STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,_count,_mean,_max
"06","037","137504","06037137504","1375.04",Census Tract 1375.04,G5020,S,"3837562","0","+34.1480383","-118.5720594",4266,6.18826012082129,25.0308895111084
"06","037","138000","06037138000","1380",Census Tract 1380,G5020,S,"4472196","0","+34.1488008","-118.5910495",4968,5.21502570925511,20.7753753662109
"06","037","139200","06037139200","1392",Census Tract 1392,G5020,S,"1152028","0","+34.1756961","-118.5246446",1280,0.468536154925823,4.90379238128662
"06","087","120901","06087120901","1209.01",Census Tract 1209.01,G5020,S,"18372491","0","+37.0781624","-122.0154263",20410,7.33668860015129,26.820873260498
"06","087","120902","06087120902","1209.02",Census Tract 1209.02,G5020,S,"6474889","0","+37.0628452","-122.0106243",7203,5.05751357249182,25.5302753448486
"06","087","121601","06087121601","1216.01",Census Tract 1216.01,G5020,S,"1171521","1165471","+36.9564718","-121.9752387",2598,1.19327913416267,9.89862823486328
"06","087","122401","06087122401","1224.01",Census Tract 1224.01,G5020,S,"69996988","52281","+37.0209038","-121.7807608",77822,5.92686961304219,30.3932781219482
"06","087","121602","06087121602","1216.02",Census Tract 1216.02,G5020,S,"882924","784189","+36.9666133","-121.9601595",1851,1.65442990052384,13.8284931182861
"06","087","110503","06087110503","1105.03",Census Tract 1105.03,G5020,S,"958946","0","+36.9275900","-121.7705127",1063,1.92138403513918,7.72540521621704
"06","087","110506","06087110506","1105.06",Census Tract 1105.06,G5020,S,"798198","0","+36.9218370","-121.7774079",890,2.33475062572554,8.06324577331543
"06","087","110202","06087110202","1102.02",Census Tract 1102.02,G5020,S,"2351625","0","+36.9290901","-121.7546800",2609,0.67926056511149,4.67991256713867
"06","087","110505","06087110505","1105.05",Census Tract 1105.05,G5020,S,"1042808","0","+36.9197951","-121.7657710",1159,2.15785323354682,8.18616008758545
"06","087","110201","06087110201","1102.01",Census Tract 1102.01,G5020,S,"609672","0","+36.9201064","-121.7528993",681,0.572939279233482,2.86240530014038
"06","087","110302","06087110302","1103.02",Census Tract 1103.02,G5020,S,"442380","0","+36.9141769","-121.7596811",491,0.381725719892809,4.22268724441528
"06","087","110301","06087110301","1103.01",Census Tract 1103.01,G5020,S,"742486","0","+36.9098412","-121.7525190",824,0.276633262200263,3.18181276321411
"06","087","110401","06087110401","1104.01",Census Tract 1104.01,G5020,S,"3940444","0","+36.9004008","-121.7665098",4382,0.566645748780667,6.25509977340698
"06","087","121701","06087121701","1217.01",Census Tract 1217.01,G5020,S,"1213469","0","+36.9750516","-121.9604439",1347,1.75170980822005,16.1655769348145
"06","087","121702","06087121702","1217.02",Census Tract 1217.02,G5020,S,"1424533","0","+36.9747885","-121.9697550",1583,1.19027193501563,8.06324577331543
"06","087","110102","06087110102","1101.02",Census Tract 1101.02,G5020,S,"1090835","0","+36.9173419","-121.7441342",1210,0.227698857675899,1.06752026081085
"06","087","110601","06087110601","1106.01",Census Tract 1106.01,G5020,S,"1730342","0","+36.9247525","-121.7903393",1923,1.34877127638349,8.6913013458252
"06","087","122205","06087122205","1222.05",Census Tract 1222.05,G5020,S,"2677267","2066146","+36.9631619","-121.8952700",5271,3.22279608809412,22.5913600921631
"06","087","100801","06087100801","1008.01",Census Tract 1008.01,G5020,S,"1132453","0","+36.9745867","-122.0182622",1259,1.98313923039258,12.4163856506348
"06","087","101002","06087101002","1010.02",Census Tract 1010.02,G5020,S,"1215116","834526","+36.9627695","-122.0189009",2273,0.958664898797903,11.6902074813843
"06","087","121802","06087121802","1218.02",Census Tract 1218.02,G5020,S,"988226","0","+36.9803378","-121.9508138",1101,2.53429468543177,16.3946762084961
"06","067","002300","06067002300","23",Census Tract 23,G5020,S,"1213095","0","+38.5571708","-121.4938311",1347,0.147310626046606,1.35022449493408
"06","067","002400","06067002400","24",Census Tract 24,G5020,S,"3224718","0","+38.5448312","-121.4973382",3583,0.392131764214032,3.81407475471497
"06","037","143200","06037143200","1432",Census Tract 1432,G5020,S,"957092","0","+34.1494399","-118.3720618",1063,1.32039278941904,7.82552576065063
"06","037","201301","06037201301","2013.01",Census Tract 2013.01,G5020,S,"866189","0","+34.0882421","-118.1878388",966,4.62622013348724,16.9314765930176
"06","037","201302","06037201302","2013.02",Census Tract 2013.02,G5020,S,"991726","0","+34.0978820","-118.1838819",1097,6.23750904721353,18.2211856842041
"06","037","201401","06037201401","2014.01",Census Tract 2014.01,G5020,S,"1279501","28686","+34.0782936","-118.1857852",1458,5.54141962237973,20.1291275024414
"06","037","201402","06037201402","2014.02",Census Tract 2014.02,G5020,S,"1941232","0","+34.0689106","-118.1877681",2156,4.2396165837494,19.7216720581055
"06","037","236001","06037236001","2360.01",Census Tract 2360.01,G5020,S,"2134409","68544","+34.0168971","-118.3717636",2446,3.83164194864712,18.9441814422607
"06","037","236102","06037236102","2361.02",Census Tract 2361.02,G5020,S,"498051","0","+34.0099782","-118.3409807",554,1.20508768358386,11.8048343658447
"06","037","409100","06037409100","4091",Census Tract 4091,G5020,S,"1557420","0","+34.0091681","-117.9626924",1725,0.69774638566418,5.43800783157349
"06","037","234301","06037234301","2343.01",Census Tract 2343.01,G5020,S,"503984","0","+34.0078100","-118.3313568",561,0.413833919693442,1.8175220489502
"06","037","231601","06037231601","2316.01",Census Tract 2316.01,G5020,S,"319388","0","+34.0072700","-118.3023599",353,0.46686755276942,1.06752026081085
"06","037","231603","06037231603","2316.03",Census Tract 2316.03,G5020,S,"320263","0","+34.0072782","-118.2937148",354,0.443586794670019,1.06752026081085
"06","037","234001","06037234001","2340.01",Census Tract 2340.01,G5020,S,"677242","0","+34.0126054","-118.3235438",754,0.31209697742361,1.06752026081085
"06","037","236205","06037236205","2362.05",Census Tract 2362.05,G5020,S,"166993","0","+34.0154268","-118.3522256",184,0.705566833200662,5.39642429351807
"06","037","206051","06037206051","2060.51",Census Tract 2060.51,G5020,S,"3681803","48976","+34.0272770","-118.2328862",4146,0.908242324585507,10.3150825500488
"06","037","231301","06037231301","2313.01",Census Tract 2313.01,G5020,S,"233928","0","+34.0153549","-118.3020819",259,0.365725835547944,1.06752026081085
"06","037","231302","06037231302","2313.02",Census Tract 2313.02,G5020,S,"423524","0","+34.0140532","-118.3058946",472,0.626965803488836,1.06752026081085
"06","037","532607","06037532607","5326.07",Census Tract 5326.07,G5020,S,"1102638","902","+33.9846156","-118.2333907",1226,0.731430518539656,5.95158433914185
"06","037","275604","06037275604","2756.04",Census Tract 2756.04,G5020,S,"1550434","0","+33.9757930","-118.4154909",1723,2.19409882973877,22.3158779144287
"06","037","530007","06037530007","5300.07",Census Tract 5300.07,G5020,S,"4850739","5565","+34.0255882","-118.0902015",5397,3.15355150099262,22.0079746246338
"06","037","271804","06037271804","2718.04",Census Tract 2718.04,G5020,S,"348810","0","+34.0201691","-118.4138661",390,0.53375006042994,4.85753345489502
"06","037","551002","06037551002","5510.02",Census Tract 5510.02,G5020,S,"971988","0","+33.9414237","-118.1143227",1083,0.154581834129569,1.6876049041748
"06","037","502700","06037502700","5027",Census Tract 5027,G5020,S,"6945743","0","+33.9547947","-118.0715453",7718,0.591688950063652,7.97323322296143
"06","037","502901","06037502901","5029.01",Census Tract 5029.01,G5020,S,"1247226","0","+33.9459765","-118.0409409",1388,0.476391963209817,3.64697051048279
"06","037","550801","06037550801","5508.01",Census Tract 5508.01,G5020,S,"1587080","0","+33.9508037","-118.1392048",1756,0.06261819224287,1.06752026081085
"06","037","502604","06037502604","5026.04",Census Tract 5026.04,G5020,S,"851708","130302","+33.9565893","-118.0939098",1090,0.720421111310294,5.13969373703003
"06","037","276608","06037276608","2766.08",Census Tract 2766.08,G5020,S,"360279","0","+33.9577155","-118.4293504",400,1.34220355570316,3.84366822242737
"06","037","550502","06037550502","5505.02",Census Tract 5505.02,G5020,S,"1748455","28328","+33.9485103","-118.1075693",1966,0.401077815529531,4.58231496810913
"06","037","276102","06037276102","2761.02",Census Tract 2761.02,G5020,S,"658635","0","+33.9761861","-118.3703576",731,1.48509386414216,8.11811637878418
"06","037","408707","06037408707","4087.07",Census Tract 4087.07,G5020,S,"4950382","1898","+33.9842243","-117.8573528",5500,4.34163675432855,25.7040100097656
"06","037","275312","06037275312","2753.12",Census Tract 2753.12,G5020,S,"783490","38298","+33.9798033","-118.4332118",913,1.14075811734466,6.99049425125122
"06","037","275605","06037275605","2756.05",Census Tract 2756.05,G5020,S,"970244","70158","+33.9775186","-118.4205947",1152,1.2451268017499,6.8532247543335
"06","037","533108","06037533108","5331.08",Census Tract 5331.08,G5020,S,"645420","0","+33.9765382","-118.2167357",715,0.191621531556536,1.06752026081085
"06","037","276101","06037276101","2761.01",Census Tract 2761.01,G5020,S,"326325","0","+33.9753456","-118.3783735",361,1.71209409378902,6.9262490272522
"06","047","002403","06047002403","24.03",Census Tract 24.03,G5020,S,"22908868","0","+36.9729892","-120.6190008",25451,0.00481889984761421,1.06752026081085
"06","047","002404","06047002404","24.04",Census Tract 24.04,G5020,S,"5175171","0","+36.9818629","-120.6356596",5750,0.00521591255975806,1.06752026081085
"06","047","000404","06047000404","4.04",Census Tract 4.04,G5020,S,"83809746","1122411","+37.3864867","-120.9139690",94383,0.133300487373329,4.97235822677612
"06","047","001007","06047001007","10.07",Census Tract 10.07,G5020,S,"7311961","0","+37.3497060","-120.4837725",8125,0.23661765437493,2.02486824989319
"06","047","002305","06047002305","23.05",Census Tract 23.05,G5020,S,"2009165","0","+37.0732839","-120.8306584",2231,0,0
"06","047","002203","06047002203","22.03",Census Tract 22.03,G5020,S,"8215696","0","+37.0841366","-120.8620954",9126,0.00403988063531358,1.06752026081085
"06","047","002303","06047002303","23.03",Census Tract 23.03,G5020,S,"6123166","0","+37.0497481","-120.8233031",6805,0.00992105976787234,1.06752026081085
"06","047","002002","06047002002","20.02",Census Tract 20.02,G5020,S,"192152461","2093054","+37.1871821","-121.1049765",215831,2.37159278546549,29.4455089569092
"06","047","002306","06047002306","23.06",Census Tract 23.06,G5020,S,"1132517","0","+37.0633457","-120.8152188",1257,0.00303505623065581,0.954841256141663
"06","047","002601","06047002601","26.01",Census Tract 26.01,G5020,S,"26121788","0","+37.2693929","-120.4020750",29019,0.0258356313224976,2.71992325782776
"06","047","000305","06047000305","3.05",Census Tract 3.05,G5020,S,"4268714","0","+37.3799247","-120.7331794",4746,0.211866214036238,6.42315101623535
"06","047","002304","06047002304","23.04",Census Tract 23.04,G5020,S,"25690244","761040","+37.0766885","-120.7934993",29390,0.0360158993054832,1.06752026081085
"06","047","002001","06047002001","20.01",Census Tract 20.01,G5020,S,"393138950","19015748","+37.1886009","-120.8961062",457935,0.0928846030920086,7.66757726669312
"06","047","000904","06047000904","9.04",Census Tract 9.04,G5020,S,"8626477","0","+37.3361551","-120.5541540",9588,0.136908586653362,2.02486824989319
"06","047","000903","06047000903","9.03",Census Tract 9.03,G5020,S,"13055749","68353","+37.3146965","-120.5474353",14580,0.175122284553996,3.05436992645264
"06","047","001008","06047001008","10.08",Census Tract 10.08,G5020,S,"7656987","0","+37.3349369","-120.5065304",8508,0.252673227369757,3.01696133613586
"06","047","001604","06047001604","16.04",Census Tract 16.04,G5020,S,"5812574","0","+37.2801478","-120.4671657",6465,0.000823657289550734,0.754894495010376
"06","047","000204","06047000204","2.04",Census Tract 2.04,G5020,S,"2558497","0","+37.4241825","-120.7799026",2841,0.276632792657633,1.90915238857269
"06","047","002602","06047002602","26.02",Census Tract 26.02,G5020,S,"20080527","0","+37.3158862","-120.4080396",22316,0.0795725135659847,2.13429999351501
"06","047","002204","06047002204","22.04",Census Tract 22.04,G5020,S,"4384915","0","+37.0858279","-120.8424804",4873,0,0
"06","047","000403","06047000403","4.03",Census Tract 4.03,G5020,S,"34846899","13083","+37.4249828","-120.8415795",38724,0.0529991217175368,2.43313884735107
"06","047","001006","06047001006","10.06",Census Tract 10.06,G5020,S,"1923400","0","+37.3304880","-120.4789043",2137,0.00480564928077123,1.06752026081085
"06","047","000205","06047000205","2.05",Census Tract 2.05,G5020,S,"2200906","0","+37.4347438","-120.7885133",2452,0.226770988855432,3.32143211364746
"06","037","139301","06037139301","1393.01",Census Tract 1393.01,G5020,S,"2865657","0","+34.1781538","-118.5581265",3185,0.946266766676162,13.5353260040283
"06","037","139302","06037139302","1393.02",Census Tract 1393.02,G5020,S,"338289","0","+34.1767230","-118.5383655",375,0.828714787006378,4.85753345489502
"06","037","139502","06037139502","1395.02",Census Tract 1395.02,G5020,S,"1047549","0","+34.1628402","-118.5263111",1164,0.472377566742324,4.10029363632202
"06","037","139600","06037139600","1396",Census Tract 1396,G5020,S,"2477482","0","+34.1640599","-118.5101001",2752,0.610976447221325,11.56032371521
"06","037","139701","06037139701","1397.01",Census Tract 1397.01,G5020,S,"3396397","2411","+34.1574290","-118.4954117",3773,2.59817652433139,18.483211517334
"06","037","139801","06037139801","1398.01",Census Tract 1398.01,G5020,S,"3666763","0","+34.1527171","-118.5455833",4070,5.02386141075256,19.0783748626709
"06","013","324002","06013324002","3240.02",Census Tract 3240.02,G5020,S,"2027097","0","+37.9515743","-122.0605372",2254,0.568204404245781,5.32285261154175
"06","013","320004","06013320004","3200.04",Census Tract 3200.04,G5020,S,"5911930","20167","+37.9992449","-122.0795275",6593,2.8723848820474,20.5187911987305
"06","013","336201","06013336201","3362.01",Census Tract 3362.01,G5020,S,"1240588","0","+37.9604171","-122.0474661",1381,0.586062360552236,4.82254219055176
"06","013","338203","06013338203","3382.03",Census Tract 3382.03,G5020,S,"1577045","0","+37.9256927","-122.0541352",1757,0.718238817810944,12.2994165420532
"06","013","338204","06013338204","3382.04",Census Tract 3382.04,G5020,S,"2649159","15822","+37.9190883","-122.0467663",2963,1.71444680684328,14.7807683944702
"06","013","345204","06013345204","3452.04",Census Tract 3452.04,G5020,S,"14656887","5258","+37.8320573","-122.0429151",16295,6.24509701180509,27.8443946838379
"06","013","345203","06013345203","3452.03",Census Tract 3452.03,G5020,S,"26933241","0","+37.8053853","-122.0228527",29928,5.1163095507957,29.0492820739746
"06","013","345112","06013345112","3451.12",Census Tract 3451.12,G5020,S,"8496394","0","+37.7615190","-121.9272789",9438,3.9359735283692,20.1959686279297
"06","013","345113","06013345113","3451.13",Census Tract 3451.13,G5020,S,"5433439","0","+37.7955701","-121.9415913",6042,4.3475859440328,16.1084728240967
"06","037","143500","06037143500","1435",Census Tract 1435,G5020,S,"1191719","46468","+34.1476412","-118.4067800",1369,0.851862287721641,5.25895309448242
"06","037","181000","06037181000","1810",Census Tract 1810,G5020,S,"4107900","30513","+34.1452670","-118.2043861",4596,4.76248964072052,23.1498947143555
"06","037","181500","06037181500","1815",Census Tract 1815,G5020,S,"1094349","0","+34.1347811","-118.1928518",1220,3.45495198940645,13.2065668106079
"06","037","181600","06037181600","1816",Census Tract 1816,G5020,S,"1250035","0","+34.1297233","-118.2097405",1389,3.25603338958034,18.0096969604492
"06","037","183101","06037183101","1831.01",Census Tract 1831.01,G5020,S,"967955","0","+34.1225069","-118.1817872",1074,3.32120034437162,12.1060733795166
"06","001","441402","06001441402","4414.02",Census Tract 4414.02,G5020,S,"1662787","0","+37.5823293","-122.0400088",1845,0.726280667336006,5.875572681427
"06","001","441501","06001441501","4415.01",Census Tract 4415.01,G5020,S,"2858378","0","+37.5695603","-122.0740416",3174,0.572149781119395,9.42157936096191
"06","001","441521","06001441521","4415.21",Census Tract 4415.21,G5020,S,"1623727","0","+37.5730234","-122.0528477",1797,0.542694396984597,5.72043323516846
"06","001","441522","06001441522","4415.22",Census Tract 4415.22,G5020,S,"1315100","0","+37.5846106","-122.0572653",1463,0.598495412793619,4.85753345489502
"06","001","441601","06001441601","4416.01",Census Tract 4416.01,G5020,S,"1296670","0","+37.5635065","-122.0305636",1439,0.360068703335635,4.31544876098633
"06","037","406103","06037406103","4061.03",Census Tract 4061.03,G5020,S,"2209499","0","+34.0802569","-117.8911998",2458,0.32689248436442,2.05277514457703
"06","037","920339","06037920339","9203.39",Census Tract 9203.39,G5020,S,"33931848","203805","+34.4151337","-118.6125780",37935,5.0090755080696,33.1737937927246
"06","037","482521","06037482521","4825.21",Census Tract 4825.21,G5020,S,"1545509","685","+34.0502444","-118.1001251",1721,2.6291138543631,11.9272518157959
"06","067","001102","06067001102","11.02",Census Tract 11.02,G5020,S,"395485","0","+38.5766530","-121.4821334",440,0.0081770196557045,0.477453768253326
"06","067","001201","06067001201","12.01",Census Tract 12.01,G5020,S,"395405","0","+38.5711443","-121.4845191",439,0.221072530963698,1.6876049041748
"06","067","006902","06067006902","69.02",Census Tract 69.02,G5020,S,"1575257","0","+38.6081265","-121.4542920",1750,0.51453145803724,3.81407475471497
"06","067","006802","06067006802","68.02",Census Tract 68.02,G5020,S,"589039","0","+38.6135131","-121.4515224",655,0.590444937553115,1.72100615501404
"06","067","001103","06067001103","11.03",Census Tract 11.03,G5020,S,"1174185","0","+38.5773937","-121.4932684",1309,0.354774817380402,2.43313884735107
"06","001","441602","06001441602","4416.02",Census Tract 4416.02,G5020,S,"1682081","0","+37.5569619","-122.0212342",1871,0.330095308627246,3.52040505409241
"06","037","183220","06037183220","1832.20",Census Tract 1832.20,G5020,S,"535234","0","+34.1199723","-118.1892861",592,1.8753398321569,8.30048370361328
"06","037","183300","06037183300","1833",Census Tract 1833,G5020,S,"541305","0","+34.1210001","-118.2008163",607,0.935303027979428,8.21995830535889
"06","037","183510","06037183510","1835.10",Census Tract 1835.10,G5020,S,"500438","0","+34.1154022","-118.2030827",552,3.21859647376814,11.8503389358521
"06","037","183520","06037183520","1835.20",Census Tract 1835.20,G5020,S,"427707","0","+34.1109412","-118.2015849",477,3.17746257569555,11.8775482177734
"06","037","183610","06037183610","1836.10",Census Tract 1836.10,G5020,S,"378643","0","+34.1140024","-118.1948974",421,1.43483385833029,5.95158433914185
"06","037","192300","06037192300","1923",Census Tract 1923,G5020,S,"879493","0","+34.0797430","-118.3284923",974,0.800090909004211,5.00628232955933
"06","001","441800","06001441800","4418",Census Tract 4418,G5020,S,"2037722","0","+37.5591958","-121.9915699",2262,0.517194311482837,9.25668239593506
"06","001","441921","06001441921","4419.21",Census Tract 4419.21,G5020,S,"846804","0","+37.5424223","-121.9678076",939,0.467968885129252,4.39337730407715
"06","037","195400","06037195400","1954",Census Tract 1954,G5020,S,"1030345","0","+34.0916923","-118.2740531",1142,4.5677196546841,19.984884262085
"06","113","010104","06113010104","101.04",Census Tract 101.04,G5020,S,"2160016","205178","+38.5938992","-121.5160845",2620,0.858455494751457,5.52021265029907
"06","113","010610","06113010610","106.10",Census Tract 106.10,G5020,S,"1666340","0","+38.5525145","-121.7188435",1859,0.243430569038525,2.26363611221313
"06","113","011208","06113011208","112.08",Census Tract 112.08,G5020,S,"173344358","766473","+38.6753320","-121.6910474",193440,0.224177382189728,7.23384475708008
"06","113","011301","06113011301","113.01",Census Tract 113.01,G5020,S,"281773703","378696","+38.5716604","-122.0641679",313484,3.11881707856885,29.9222869873047
"06","113","010313","06113010313","103.13",Census Tract 103.13,G5020,S,"2907711","191381","+38.5524729","-121.5256111",3444,0.700408199799878,5.73025560379028
"06","113","010103","06113010103","101.03",Census Tract 101.03,G5020,S,"2236399","174783","+38.5953790","-121.5349059",2677,0.672031949405399,5.26965808868408
"06","113","010105","06113010105","101.05",Census Tract 101.05,G5020,S,"1069367","54308","+38.5858281","-121.5154831",1250,0.691952138137817,4.90379238128662
"06","113","010315","06113010315","103.15",Census Tract 103.15,G5020,S,"3830258","229910","+38.5552363","-121.5350372",4512,0.535471066753281,5.25895309448242
"06","001","441923","06001441923","4419.23",Census Tract 4419.23,G5020,S,"1509388","0","+37.5509616","-121.9850062",1676,0.318056036578158,2.05277514457703
"06","001","442100","06001442100","4421",Census Tract 4421,G5020,S,"1858816","0","+37.5481429","-121.9499143",2066,0.542275550779738,3.84366822242737
"06","001","442400","06001442400","4424",Census Tract 4424,G5020,S,"1582838","0","+37.5313806","-121.9737794",1758,0.247458656493307,1.06752026081085
"06","037","183820","06037183820","1838.20",Census Tract 1838.20,G5020,S,"308653","0","+34.1039593","-118.1971254",347,2.7918635725288,16.4536666870117
"06","037","185202","06037185202","1852.02",Census Tract 1852.02,G5020,S,"1205737","0","+34.0950599","-118.2170631",1346,6.36693456853127,21.406229019165
"06","037","185310","06037185310","1853.10",Census Tract 1853.10,G5020,S,"421083","0","+34.0922029","-118.2226256",468,2.18611633752146,8.38019180297852
"06","037","405101","06037405101","4051.01",Census Tract 4051.01,G5020,S,"1121229","0","+34.0958307","-117.9616912",1246,0.908390735690131,22.902099609375
"06","037","185320","06037185320","1853.20",Census Tract 1853.20,G5020,S,"556162","0","+34.0886826","-118.2248083",616,0.973586936759484,4.85753345489502
"06","037","481603","06037481603","4816.03",Census Tract 4816.03,G5020,S,"655706","0","+34.0841555","-118.1201868",729,0.508580097936308,2.63502645492554
"06","037","481001","06037481001","4810.01",Census Tract 4810.01,G5020,S,"1049648","0","+34.0876622","-118.1302887",1165,0.712018744628317,5.26965808868408
"06","037","404600","06037404600","4046",Census Tract 4046,G5020,S,"22853908","2037701","+34.1118550","-117.9636140",27655,3.96593624695454,37.19921875
"06","037","800406","06037800406","8004.06",Census Tract 8004.06,G5020,S,"90972482","3993989","+34.0602402","-118.8610455",105524,7.01279355034682,31.4300918579102
"06","037","800410","06037800410","8004.10",Census Tract 8004.10,G5020,S,"37073474","1363468","+34.0618547","-118.7415768",42716,7.43762791524449,32.7165565490723
"06","037","800504","06037800504","8005.04",Census Tract 8005.04,G5020,S,"21592238","3270476","+34.0575757","-118.6666196",27634,6.44301915372808,33.8953704833984
"06","037","800506","06037800506","8005.06",Census Tract 8005.06,G5020,S,"26495803","2840764","+34.0516670","-118.6049698",32598,7.18976625731748,37.646053314209
"06","067","009409","06067009409","94.09",Census Tract 94.09,G5020,S,"4519072","0","+38.2847960","-121.2798018",5017,0.156469001210684,2.71992325782776
"06","067","009643","06067009643","96.43",Census Tract 96.43,G5020,S,"2232562","0","+38.4287943","-121.4371081",2484,0.374137525877131,1.96786379814148
"06","067","007604","06067007604","76.04",Census Tract 76.04,G5020,S,"1428039","0","+38.6537416","-121.3338480",1585,1.02802804144399,6.13737964630127
"06","067","009652","06067009652","96.52",Census Tract 96.52,G5020,S,"10226696","0","+38.3826848","-121.3929250",11362,0.0339863011061023,2.3859441280365
"06","067","009336","06067009336","93.36",Census Tract 93.36,G5020,S,"58878205","112446","+38.4205390","-121.2944057",65559,0.37160918181621,8.11127948760986
"06","067","007111","06067007111","71.11",Census Tract 71.11,G5020,S,"1103046","0","+38.6738240","-121.5236774",1225,0.366692800327223,2.90182161331177
"06","067","009647","06067009647","96.47",Census Tract 96.47,G5020,S,"1555682","0","+38.3896194","-121.4434159",1723,0.570898637789595,3.10963296890259
"06","067","001702","06067001702","17.02",Census Tract 17.02,G5020,S,"2344238","0","+38.5533291","-121.4486404",2603,0.619417328079801,4.69196701049805
"06","067","009649","06067009649","96.49",Census Tract 96.49,G5020,S,"1890613","0","+38.4013743","-121.4472397",2101,0.473037255145095,6.45795440673828
"06","067","009648","06067009648","96.48",Census Tract 96.48,G5020,S,"1079100","0","+38.4013120","-121.4368424",1198,0.537106139283745,3.01696133613586
"06","067","009650","06067009650","96.50",Census Tract 96.50,G5020,S,"2579482","0","+38.4016323","-121.3931602",2872,0.266112107939209,4.31544876098633
"06","067","008803","06067008803","88.03",Census Tract 88.03,G5020,S,"13694726","0","+38.5557636","-121.2938015",15219,0.589750017378191,7.37130689620972
"06","067","009333","06067009333","93.33",Census Tract 93.33,G5020,S,"878682","0","+38.4463368","-121.3750234",970,0.43828780024322,2.88218116760254
"06","067","004018","06067004018","40.18",Census Tract 40.18,G5020,S,"894029","0","+38.4950808","-121.5333575",990,0.122943590385745,1.06752026081085
"06","067","004017","06067004017","40.17",Census Tract 40.17,G5020,S,"979870","0","+38.4869695","-121.5343281",1093,0.164520691047539,1.90915238857269
"06","067","004908","06067004908","49.08",Census Tract 49.08,G5020,S,"1458335","0","+38.4893485","-121.4634353",1623,0.432420215339332,2.88218116760254
"06","067","007023","06067007023","70.23",Census Tract 70.23,G5020,S,"1269957","0","+38.6175616","-121.4908397",1413,0.0689755167762017,1.06752026081085
"06","067","007439","06067007439","74.39",Census Tract 74.39,G5020,S,"1866245","0","+38.7133682","-121.3544212",2075,0.907256015869508,3.76924395561218
"06","067","008601","06067008601","86.01",Census Tract 86.01,G5020,S,"30924174","697827","+38.5212587","-121.0585673",35138,2.58819149545759,22.3614406585693
"06","067","004301","06067004301","43.01",Census Tract 43.01,G5020,S,"1111834","0","+38.4785337","-121.4919010",1239,0.0989778588816848,1.06752026081085
"06","067","001202","06067001202","12.02",Census Tract 12.02,G5020,S,"280665","0","+38.5723435","-121.4906895",312,0.0316594248780837,0.754894495010376
"06","067","001701","06067001701","17.01",Census Tract 17.01,G5020,S,"1176165","0","+38.5490845","-121.4280432",1308,0.869492644700435,7.72540521621704
"06","067","004020","06067004020","40.20",Census Tract 40.20,G5020,S,"770849","0","+38.4887193","-121.5168934",857,0.387777794408965,3.94547629356384
"06","067","004302","06067004302","43.02",Census Tract 43.02,G5020,S,"2666561","0","+38.4751579","-121.4854560",2957,0.467635593907753,6.28194284439087
"06","067","009642","06067009642","96.42",Census Tract 96.42,G5020,S,"558768","0","+38.4270799","-121.4220371",621,0.323088597560274,1.06752026081085
"06","067","006704","06067006704","67.04",Census Tract 67.04,G5020,S,"1229315","0","+38.6481424","-121.4521807",1367,0.6445992556295,7.45400953292847
"06","067","007024","06067007024","70.24",Census Tract 70.24,G5020,S,"692371","0","+38.6104410","-121.4899969",772,0.398602694118579,3.84366822242737
"06","067","009644","06067009644","96.44",Census Tract 96.44,G5020,S,"1345790","206655","+38.4238205","-121.4660343",1724,0.536198496853116,7.23384475708008
"06","067","009410","06067009410","94.10",Census Tract 94.10,G5020,S,"2977224","0","+38.2793490","-121.2998769",3302,0.219592515119706,3.64697051048279
"06","067","007025","06067007025","70.25",Census Tract 70.25,G5020,S,"1234278","0","+38.6486547","-121.5345997",1371,0.50936494627458,3.84366822242737
"06","067","004604","06067004604","46.04",Census Tract 46.04,G5020,S,"1546499","0","+38.5148437","-121.4466914",1715,0.094182619026729,1.06752026081085
"06","067","007026","06067007026","70.26",Census Tract 70.26,G5020,S,"3898038","349633","+38.6524600","-121.5633386",4720,0.562162558949095,3.93109583854675
"06","067","007110","06067007110","71.10",Census Tract 71.10,G5020,S,"1135569","28054","+38.6720661","-121.5127952",1293,0.36835073452077,3.63139343261719
"06","067","009334","06067009334","93.34",Census Tract 93.34,G5020,S,"2407166","0","+38.4457850","-121.3867947",2679,0.420575173856074,3.64697051048279
"06","067","009646","06067009646","96.46",Census Tract 96.46,G5020,S,"1154855","0","+38.3824334","-121.4408449",1292,0.315871868617025,3.64697051048279
"06","067","008707","06067008707","87.07",Census Tract 87.07,G5020,S,"4306941","0","+38.5374318","-121.2334006",4784,0.787806721908791,11.3290433883667
"06","067","008708","06067008708","87.08",Census Tract 87.08,G5020,S,"18504525","217316","+38.5344863","-121.2041802",20800,0.747294024870946,6.72968864440918
"06","067","007108","06067007108","71.08",Census Tract 71.08,G5020,S,"2829484","0","+38.6712894","-121.5335461",3153,0.340836717690735,4.05866432189941
"06","067","009651","06067009651","96.51",Census Tract 96.51,G5020,S,"2204956","0","+38.4009925","-121.4098678",2448,0.0690191739719678,2.05277514457703
"06","067","007436","06067007436","74.36",Census Tract 74.36,G5020,S,"2165171","0","+38.7180234","-121.3282919",2402,0.691724543021581,4.31544876098633
"06","067","004907","06067004907","49.07",Census Tract 49.07,G5020,S,"317009","0","+38.4854276","-121.4563988",342,0.602701896463918,1.96786379814148
